TILEID,SURVEY,PROGRAM,FAPRGRM,FAFLAVOR,NEXP,EXPTIME,TILERA,TILEDEC,EFFTIME_ETC,EFFTIME_SPEC,EFFTIME_GFA,GOALTIME,OBSSTATUS,LRG_EFFTIME_DARK,ELG_EFFTIME_DARK,BGS_EFFTIME_BRIGHT,LYA_EFFTIME_DARK,GOALTYPE,MINTFRAC,LASTNIGHT
81003,sv2,dark,dark,sv2dark,1,936.0,176.21,52.435,1002.8,990.3,0.0,1000.0,obsend,888.1,990.3,902.2,734.9,dark,0.9,20210402
81004,sv2,dark,dark,sv2dark,1,1045.1,181.336,53.742,1009.6,989.5,0.0,1000.0,obsend,887.0,989.5,891.2,764.3,dark,0.9,20210402
80706,sv1,dark,lrgqso,sv1lrgqso,9,8625.9,180.6,-0.5,0.0,1565.5,0.0,4000.0,obsstart,1485.5,1565.5,1556.4,1516.5,dark,0.9,20210402
80885,sv1,dark,lrgqso2,sv1lrgqso2,8,6116.6,186.0,32.375,0.0,3882.1,0.0,4000.0,obsend,3604.9,3882.1,3653.8,3335.1,dark,0.9,20210402
80873,sv1,dark,lrgqso2,sv1lrgqso2,12,4257.6,127.7,32.375,0.0,2839.4,0.0,4000.0,obsstart,2578.0,2839.4,2676.9,2249.1,dark,0.9,20210402
80664,sv1,bright,bgsmws,sv1bgsmws,15,6695.4,192.859,27.128,0.0,1433.9,0.0,600.0,obsend,1330.8,1417.3,1433.9,1403.7,bright,0.9,20210402
80666,sv1,bright,bgsmws,sv1bgsmws,14,9248.6,204.0,3.0,0.0,1578.6,0.0,600.0,obsend,1491.6,1676.4,1578.6,1201.4,bright,0.9,20210402
80735,sv1,other,ssv,sv1ssv,16,7242.2,250.42,36.96,0.0,1602.8,0.0,1000.0,obsend,1457.7,1602.8,1595.1,1244.4,other,0.9,20210402
80734,sv1,other,ssv,sv1ssv,17,10112.7,229.64,2.58,0.0,2984.4,0.0,1000.0,obsend,2605.7,2984.4,2747.6,2215.2,other,0.9,20210402
80733,sv1,other,ssv,sv1ssv,14,5245.3,199.1,18.3,0.0,1675.7,0.0,1000.0,obsend,1534.8,1675.7,1649.9,1362.9,other,0.9,20210402
80729,sv1,other,ssv,sv1ssv,16,9754.7,163.74,47.86,0.0,1445.7,0.0,1000.0,obsend,1250.7,1445.7,1341.7,854.2,other,0.9,20210402
81006,sv2,dark,dark,sv2dark,1,640.8,188.214,58.079,987.1,905.5,0.0,1000.0,obsend,879.5,905.5,868.6,818.8,dark,0.9,20210402
80731,sv1,other,ssv,sv1ssv,21,6663.5,192.86,27.13,0.0,783.7,0.0,1000.0,obsstart,704.2,783.7,768.5,574.4,other,0.9,20210402
80895,sv1,dark,lrgqso2,sv1lrgqso2,7,5102.9,226.0,32.375,0.0,6775.0,0.0,4000.0,obsend,6305.1,6775.0,6271.6,6815.0,dark,0.9,20210403
80886,sv1,dark,elg,sv1elg,5,2991.7,186.0,32.375,0.0,4764.1,0.0,4000.0,obsend,4518.6,4764.1,4472.4,4724.7,dark,0.9,20210403
81005,sv2,dark,dark,sv2dark,2,1000.6,182.302,57.034,1930.3,1170.6,0.0,1000.0,obsend,1098.0,1170.6,1116.5,976.7,dark,0.9,20210403
81007,sv2,dark,dark,sv2dark,2,961.0,186.874,54.818,1445.0,1185.6,0.0,1000.0,obsend,1127.5,1185.6,1145.6,1099.0,dark,0.9,20210403
80858,sv1,dark,lrgqso,sv1lrgqso,8,5769.5,210.2,23.4,0.0,5506.4,0.0,4000.0,obsend,5136.6,5506.4,5001.1,4824.8,dark,0.9,20210403
80857,sv1,dark,lrgqso,sv1lrgqso,6,4035.7,195.6,24.9,0.0,6034.8,0.0,4000.0,obsend,5669.3,6034.8,5553.0,5599.5,dark,0.9,20210403
81014,sv2,dark,dark,sv2dark,1,633.9,190.731,57.924,1513.1,1083.5,0.0,1000.0,obsend,1051.0,1083.5,1023.2,1049.9,dark,0.9,20210403
81011,sv2,dark,dark,sv2dark,1,713.4,178.392,52.28,1187.3,1131.0,0.0,1000.0,obsend,1092.8,1131.0,1057.6,1084.2,dark,0.9,20210403
80889,sv1,dark,lrgqso2,sv1lrgqso2,4,2074.6,203.7,32.375,0.0,3146.7,0.0,4000.0,obsstart,2929.7,3146.7,2870.1,2841.9,dark,0.9,20210404
80890,sv1,dark,elg,sv1elg,2,1368.5,203.7,32.375,0.0,2286.0,0.0,4000.0,obsstart,2139.2,2286.0,2074.8,2015.5,dark,0.9,20210404
80902,sv1,dark,elg,sv1elg,7,3850.1,247.8,32.375,0.0,4025.7,0.0,4000.0,obsend,3717.1,4025.7,3778.6,3549.7,dark,0.9,20210404
80861,sv1,dark,lrgqso,sv1lrgqso,9,6217.4,250.0,23.1,0.0,7112.8,0.0,4000.0,obsend,6549.9,7112.8,6383.0,5676.5,dark,0.9,20210404
80860,sv1,dark,lrgqso,sv1lrgqso,5,3882.7,242.3,19.8,0.0,5153.7,0.0,4000.0,obsend,4739.2,5153.7,4616.6,4380.3,dark,0.9,20210404
80891,sv1,dark,lrgqso2,sv1lrgqso2,7,4421.7,215.0,32.375,0.0,4044.0,0.0,4000.0,obsend,3790.5,4044.0,3807.6,3545.7,dark,0.9,20210404
80899,sv1,dark,lrgqso2,sv1lrgqso2,7,4531.6,241.0,15.0,0.0,5117.0,0.0,4000.0,obsend,4877.4,5117.0,4888.1,4312.6,dark,0.9,20210404
80736,sv1,other,ssv,sv1ssv,15,11076.0,259.28,43.64,0.0,3451.3,0.0,1000.0,obsend,2985.4,3451.3,3115.6,2305.8,other,0.9,20210404
81008,sv2,dark,dark,sv2dark,2,1045.9,173.518,50.771,1734.9,1273.0,0.0,1000.0,obsend,1222.4,1273.0,1225.9,1116.0,dark,0.9,20210404
80887,sv1,dark,lrgqso2,sv1lrgqso2,4,2573.1,196.0,32.375,0.0,2796.4,0.0,4000.0,obsstart,2571.5,2796.4,2581.7,2196.8,dark,0.9,20210404
81012,sv2,dark,dark,sv2dark,1,561.1,183.586,53.587,1010.2,697.7,0.0,1000.0,obsstart,666.5,697.7,667.5,639.7,dark,0.9,20210404
81013,sv2,dark,dark,sv2dark,1,616.1,184.748,56.879,1005.6,819.7,0.0,1000.0,obsstart,790.3,819.7,783.8,746.6,dark,0.9,20210404
81015,sv2,dark,dark,sv2dark,1,598.0,189.183,54.663,1023.1,783.4,0.0,1000.0,obsstart,761.9,783.4,758.4,740.0,dark,0.9,20210404
81022,sv2,dark,dark,sv2dark,1,955.1,189.937,59.089,1003.3,777.8,0.0,1000.0,obsstart,747.7,777.8,752.0,854.0,dark,0.9,20210404
80710,sv1,dark,lrgqso,sv1lrgqso,6,4594.9,201.0,5.0,0.0,2465.5,0.0,4000.0,obsstart,2308.2,2465.5,2336.8,2379.1,dark,0.9,20210404
80697,sv1,dark,elg,sv1elg,8,6612.3,145.0,32.375,0.0,4497.1,0.0,4000.0,obsend,4251.3,4497.1,4292.5,5425.7,dark,0.9,20210404
80893,sv1,dark,lrgqso2,sv1lrgqso2,6,5964.0,219.0,15.0,0.0,3670.4,0.0,4000.0,obsend,3414.8,3670.4,3432.3,3464.5,dark,0.9,20210404
81073,sv2,bright,bright,sv2bright,2,704.6,173.081,55.273,265.4,262.3,0.0,150.0,obsend,241.6,261.3,262.3,188.5,bright,0.9,20210404
80894,sv1,dark,elg,sv1elg,5,3419.6,219.0,15.0,0.0,4168.0,0.0,4000.0,obsend,3834.5,4168.0,3836.3,3894.9,dark,0.9,20210404
81075,sv2,bright,bright,sv2bright,1,300.8,177.704,53.445,153.5,149.1,0.0,150.0,obsend,140.8,148.8,149.1,101.8,bright,0.9,20210404
81088,sv2,backup,backup,sv2backup,1,139.7,171.407,50.926,34.1,27.1,0.0,30.0,obsend,21.7,22.7,24.7,16.0,backup,0.9,20210404
81009,sv2,dark,dark,sv2dark,2,832.9,173.8,54.108,1273.3,981.5,0.0,1000.0,obsend,943.1,981.5,952.2,859.8,dark,0.9,20210404
81010,sv2,dark,dark,sv2dark,1,995.8,179.092,55.604,1003.5,812.7,0.0,1000.0,obsstart,780.0,812.7,781.0,819.5,dark,0.9,20210404
158,sv3,backup,backup,sv3backup,1,883.7,210.06,5.104,60.4,68.2,0.0,30.0,obsend,55.7,59.7,60.7,56.9,backup,0.9,20210405
174,sv3,bright,bright,sv3bright,1,304.1,215.615,52.598,224.0,202.9,0.0,220.0,obsend,191.6,195.8,202.9,143.9,bright,0.9,20210405
201,sv3,bright,bright,sv3bright,1,378.2,217.889,34.495,224.7,193.4,0.0,220.0,obsstart,182.2,187.6,193.4,152.3,bright,0.9,20210405
39,sv3,bright,bright,sv3bright,1,491.1,179.599,0.12,224.0,209.6,0.0,220.0,obsend,196.7,202.4,209.6,164.2,bright,0.9,20210405
50,sv3,backup,backup,sv3backup,1,341.8,179.599,0.12,61.4,77.0,0.0,30.0,obsend,66.3,69.2,72.2,41.5,backup,0.9,20210405
23,sv3,backup,backup,sv3backup,1,599.5,150.04,2.286,60.9,75.3,0.0,30.0,obsend,60.8,62.8,66.2,53.2,backup,0.9,20210405
147,sv3,bright,bright,sv3bright,1,547.2,210.06,5.104,223.1,196.2,0.0,220.0,obsstart,184.1,190.2,196.2,148.4,bright,0.9,20210405
298,sv3,dark,dark,sv3dark,1,636.4,242.936,55.035,1444.1,1417.4,0.0,1200.0,obsend,1349.5,1417.4,1266.6,1229.3,dark,0.9,20210406
325,sv3,dark,dark,sv3dark,1,648.6,241.195,43.508,1410.2,1283.5,0.0,1200.0,obsend,1222.2,1283.5,1152.1,1085.5,dark,0.9,20210406
352,sv3,dark,dark,sv3dark,1,670.6,246.031,43.499,1436.0,1390.6,0.0,1200.0,obsend,1298.2,1390.6,1226.3,1246.5,dark,0.9,20210406
379,sv3,dark,dark,sv3dark,1,763.0,252.639,34.536,1421.8,1390.6,0.0,1200.0,obsend,1307.3,1390.6,1241.9,1274.8,dark,0.9,20210406
406,sv3,dark,dark,sv3dark,1,769.2,270.025,66.02,1405.8,1368.0,0.0,1200.0,obsend,1269.5,1368.0,1180.2,983.8,dark,0.9,20210406
80897,sv1,dark,lrgqso2,sv1lrgqso2,2,1330.9,235.0,32.375,2026.2,1976.7,0.0,4000.0,obsstart,1825.9,1976.7,1780.2,1665.1,dark,0.9,20210406
80896,sv1,dark,elg,sv1elg,3,2066.8,226.0,32.375,0.0,3688.4,0.0,4000.0,obsend,3506.3,3688.4,3399.8,3775.9,dark,0.9,20210406
80898,sv1,dark,elg,sv1elg,2,1479.9,235.0,32.375,2041.3,1963.1,0.0,4000.0,obsstart,1808.7,1963.1,1776.0,1735.4,dark,0.9,20210406
80892,sv1,dark,elg,sv1elg,5,2513.2,215.0,32.375,0.0,3677.3,0.0,4000.0,obsend,3414.0,3677.3,3394.7,3144.7,dark,0.9,20210406
80738,sv1,other,ssv,sv1ssv,18,7720.7,260.07,58.42,0.0,2592.8,0.0,1000.0,obsend,2301.0,2592.8,2430.1,1946.3,other,0.9,20210406
80900,sv1,dark,elg,sv1elg,3,2979.0,241.0,15.0,3202.7,3319.9,0.0,4000.0,obsstart,2970.1,3319.9,2952.1,2651.4,dark,0.9,20210406
80901,sv1,dark,lrgqso2,sv1lrgqso2,3,2198.3,247.8,32.375,3060.5,3313.1,0.0,4000.0,obsstart,3059.1,3313.1,3000.9,2978.4,dark,0.9,20210406
271,sv3,dark,dark,sv3dark,1,1009.3,218.124,2.524,1420.3,1335.9,0.0,1200.0,obsend,1263.6,1335.9,1230.3,1459.3,dark,0.9,20210406
244,sv3,dark,dark,sv3dark,2,1642.0,219.877,-0.508,1412.7,1958.2,0.0,1200.0,obsend,1841.0,1958.2,1815.4,1862.5,dark,0.9,20210406
1,sv3,dark,dark,sv3dark,3,2299.4,150.04,2.286,1409.3,1616.7,0.0,1200.0,obsend,1569.5,1616.7,1583.1,1493.5,dark,0.9,20210406
131,sv3,backup,backup,sv3backup,1,115.1,194.785,28.316,76.4,70.6,0.0,30.0,obsend,70.7,74.8,77.2,42.9,backup,0.9,20210406
93,sv3,bright,bright,sv3bright,2,1367.2,189.944,61.918,227.5,209.3,0.0,220.0,obsend,199.3,206.5,209.3,136.7,bright,0.9,20210406
190,sv3,dark,dark,sv3dark,1,741.2,217.889,34.495,1420.7,1313.9,0.0,1200.0,obsend,1243.2,1313.9,1187.2,1254.3,dark,0.9,20210406
55,sv3,dark,dark,sv3dark,3,2293.6,183.106,0.12,1635.2,1580.7,0.0,1200.0,obsend,1531.8,1580.7,1572.5,1492.3,dark,0.9,20210406
136,sv3,dark,dark,sv3dark,5,4521.4,210.06,5.104,2144.2,2028.5,0.0,1200.0,obsend,1932.5,2028.5,1989.4,1916.6,dark,0.9,20210406
12,sv3,bright,bright,sv3bright,2,1488.6,150.04,2.286,226.8,215.4,0.0,220.0,obsend,202.5,216.0,215.4,121.4,bright,0.9,20210406
163,sv3,dark,dark,sv3dark,3,2159.5,215.615,52.598,1412.6,1312.9,0.0,1200.0,obsend,1268.2,1312.9,1281.7,1210.4,dark,0.9,20210406
217,sv3,dark,dark,sv3dark,3,2270.9,216.371,-0.503,1414.4,1329.4,0.0,1200.0,obsend,1238.9,1329.4,1261.5,1143.2,dark,0.9,20210406
66,sv3,bright,bright,sv3bright,2,1007.8,183.106,0.12,467.1,417.6,0.0,220.0,obsend,393.8,406.6,417.6,311.0,bright,0.9,20210406
109,sv3,dark,dark,sv3dark,3,2129.1,194.785,28.316,1942.7,2006.2,0.0,1200.0,obsend,1959.0,2006.2,1974.2,2069.3,dark,0.9,20210406
272,sv3,dark,dark,sv3dark,2,1443.6,217.93,2.424,1410.3,1166.9,0.0,1200.0,obsend,1142.6,1166.9,1187.5,1242.0,dark,0.9,20210407
380,sv3,dark,dark,sv3dark,1,831.6,252.376,34.563,1414.3,1157.2,0.0,1200.0,obsend,1140.8,1157.2,1122.4,1258.2,dark,0.9,20210407
120,sv3,bright,bright,sv3bright,2,1125.4,194.785,28.316,329.2,314.7,0.0,220.0,obsend,293.9,302.4,314.7,286.5,bright,0.9,20210407
148,sv3,bright,bright,sv3bright,1,293.1,209.882,4.977,249.7,220.7,0.0,220.0,obsend,205.5,211.2,220.7,173.6,bright,0.9,20210407
94,sv3,bright,bright,sv3bright,1,236.7,189.683,61.738,255.7,221.2,0.0,220.0,obsend,207.7,211.2,221.2,152.1,bright,0.9,20210407
110,sv3,dark,dark,sv3dark,1,834.8,194.628,28.147,1416.5,1271.5,0.0,1200.0,obsend,1269.4,1271.5,1248.8,1416.7,dark,0.9,20210407
28,sv3,dark,dark,sv3dark,2,1814.4,179.599,0.12,1408.7,1567.2,0.0,1200.0,obsend,1533.6,1567.2,1563.3,1494.0,dark,0.9,20210407
137,sv3,dark,dark,sv3dark,2,1643.5,209.882,4.977,1411.6,1257.6,0.0,1200.0,obsend,1219.6,1257.6,1257.1,1138.0,dark,0.9,20210407
40,sv3,bright,bright,sv3bright,1,306.2,179.51,-0.079,248.3,221.5,0.0,220.0,obsend,207.0,213.1,221.5,168.6,bright,0.9,20210407
299,sv3,dark,dark,sv3dark,1,1127.8,242.556,55.024,1415.5,1305.0,0.0,1200.0,obsend,1238.2,1305.0,1259.2,1212.4,dark,0.9,20210407
67,sv3,bright,bright,sv3bright,1,296.0,183.005,-0.074,244.1,212.5,0.0,220.0,obsend,197.5,201.5,212.5,168.3,bright,0.9,20210407
164,sv3,dark,dark,sv3dark,1,771.5,215.304,52.489,1413.8,1169.4,0.0,1200.0,obsend,1157.9,1169.4,1127.7,1063.8,dark,0.9,20210407
326,sv3,dark,dark,sv3dark,3,2811.5,240.895,43.491,1407.6,1270.4,0.0,1200.0,obsend,1243.1,1270.4,1304.3,1625.1,dark,0.9,20210407
2,sv3,dark,dark,sv3dark,2,1900.4,150.061,2.069,1411.1,1332.8,0.0,1200.0,obsend,1280.8,1332.8,1313.8,1261.4,dark,0.9,20210407
218,sv3,dark,dark,sv3dark,1,1130.4,216.18,-0.61,1336.6,1205.3,0.0,1200.0,obsend,1178.8,1205.3,1187.2,1299.5,dark,0.9,20210407
13,sv3,bright,bright,sv3bright,1,363.7,150.061,2.069,247.8,247.2,0.0,220.0,obsend,230.8,245.1,247.2,171.5,bright,0.9,20210407
56,sv3,dark,dark,sv3dark,1,1065.7,183.005,-0.074,1419.6,1203.3,0.0,1200.0,obsend,1190.1,1203.3,1201.9,1376.1,dark,0.9,20210407
255,sv3,bright,bright,sv3bright,1,692.1,219.877,-0.508,246.0,246.2,0.0,220.0,obsend,228.4,233.8,246.2,278.4,bright,0.9,20210407
245,sv3,dark,dark,sv3dark,3,2094.0,219.68,-0.602,1401.2,1512.3,0.0,1200.0,obsend,1495.7,1512.3,1547.4,1760.4,dark,0.9,20210407
336,sv3,bright,bright,sv3bright,1,381.2,241.195,43.508,246.1,240.1,0.0,220.0,obsend,227.3,233.6,240.1,196.8,bright,0.9,20210407
309,sv3,bright,bright,sv3bright,1,259.5,242.936,55.035,246.6,248.7,0.0,220.0,obsend,234.7,239.3,248.7,199.2,bright,0.9,20210407
353,sv3,dark,dark,sv3dark,1,752.3,245.73,43.501,1419.6,1171.1,0.0,1200.0,obsend,1155.7,1171.1,1140.0,1345.4,dark,0.9,20210407
175,sv3,bright,bright,sv3bright,1,226.7,215.304,52.489,263.8,209.8,0.0,220.0,obsend,195.9,198.1,209.8,148.5,bright,0.9,20210407
82,sv3,dark,dark,sv3dark,2,1751.9,189.944,61.918,2828.7,2169.8,0.0,1200.0,obsend,2140.5,2169.8,2079.0,1961.5,dark,0.9,20210407
407,sv3,dark,dark,sv3dark,2,1323.3,269.535,66.11,1404.8,1321.8,0.0,1200.0,obsend,1264.6,1321.8,1261.3,1025.0,dark,0.9,20210407
381,sv3,dark,dark,sv3dark,1,802.5,252.524,34.382,1417.4,1208.6,0.0,1200.0,obsend,1178.6,1208.6,1162.2,1582.5,dark,0.9,20210408
327,sv3,dark,dark,sv3dark,1,938.9,241.109,43.338,1417.5,1337.7,0.0,1200.0,obsend,1303.2,1337.7,1265.0,1490.6,dark,0.9,20210408
354,sv3,dark,dark,sv3dark,1,839.8,245.925,43.335,1420.9,1317.6,0.0,1200.0,obsend,1298.3,1317.6,1269.8,1625.8,dark,0.9,20210408
300,sv3,dark,dark,sv3dark,2,1457.4,242.818,54.867,1418.0,1650.5,0.0,1200.0,obsend,1601.0,1650.5,1600.5,1793.8,dark,0.9,20210408
408,sv3,dark,dark,sv3dark,1,914.3,269.69,65.901,1405.6,1302.1,0.0,1200.0,obsend,1251.7,1302.1,1208.4,1279.7,dark,0.9,20210408
14,sv3,bright,bright,sv3bright,1,470.8,150.212,2.226,248.9,222.4,0.0,220.0,obsend,209.8,217.1,222.4,151.5,bright,0.9,20210408
246,sv3,dark,dark,sv3dark,2,1566.8,219.88,-0.689,1408.5,1334.8,0.0,1200.0,obsend,1266.3,1334.8,1288.5,1326.7,dark,0.9,20210408
273,sv3,dark,dark,sv3dark,2,1508.6,218.133,2.343,1413.5,1450.0,0.0,1200.0,obsend,1379.1,1450.0,1397.2,1455.6,dark,0.9,20210408
191,sv3,dark,dark,sv3dark,2,916.0,217.655,34.393,1594.2,1224.8,0.0,1200.0,obsend,1201.0,1224.8,1202.7,1291.2,dark,0.9,20210408
111,sv3,dark,dark,sv3dark,1,866.3,194.875,28.153,1408.8,1270.8,0.0,1200.0,obsend,1220.4,1270.8,1191.6,1408.6,dark,0.9,20210409
3,sv3,dark,dark,sv3dark,1,951.5,150.212,2.226,1404.7,1422.5,0.0,1200.0,obsend,1375.7,1422.5,1339.5,1596.4,dark,0.9,20210409
328,sv3,dark,dark,sv3dark,1,725.2,241.037,43.57,1423.0,1244.3,0.0,1200.0,obsend,1210.2,1244.3,1170.7,1364.8,dark,0.9,20210409
57,sv3,dark,dark,sv3dark,2,1493.4,183.218,-0.023,1409.1,1199.8,0.0,1200.0,obsend,1139.1,1199.8,1166.2,1227.6,dark,0.9,20210409
83,sv3,dark,dark,sv3dark,1,801.7,189.683,61.738,1414.6,1291.3,0.0,1200.0,obsend,1256.9,1291.3,1209.3,1304.4,dark,0.9,20210409
247,sv3,dark,dark,sv3dark,1,1079.4,219.748,-0.492,1407.7,1332.1,0.0,1200.0,obsend,1272.6,1332.1,1262.0,1669.7,dark,0.9,20210409
192,sv3,dark,dark,sv3dark,1,768.8,217.901,34.314,1406.7,1235.8,0.0,1200.0,obsend,1186.5,1235.8,1149.3,1302.8,dark,0.9,20210409
355,sv3,dark,dark,sv3dark,1,781.9,245.881,43.57,1413.3,1086.3,0.0,1200.0,obsend,1033.9,1086.3,1001.4,973.5,dark,0.9,20210409
363,sv3,bright,bright,sv3bright,1,236.6,246.031,43.499,255.3,223.8,0.0,220.0,obsend,213.2,225.6,223.8,155.6,bright,0.9,20210409
301,sv3,dark,dark,sv3dark,1,761.7,242.74,55.1,1419.3,1222.5,0.0,1200.0,obsend,1174.6,1222.5,1129.9,1197.9,dark,0.9,20210409
417,sv3,bright,bright,sv3bright,1,285.9,270.025,66.02,244.1,209.7,0.0,220.0,obsend,198.7,221.5,209.7,121.3,bright,0.9,20210409
390,sv3,bright,bright,sv3bright,1,249.8,252.639,34.536,249.9,208.7,0.0,220.0,obsend,198.6,214.5,208.7,146.6,bright,0.9,20210409
219,sv3,dark,dark,sv3dark,2,1873.4,216.386,-0.684,1403.5,1333.1,0.0,1200.0,obsend,1244.5,1333.1,1265.4,1315.9,dark,0.9,20210409
409,sv3,dark,dark,sv3dark,1,1050.2,269.852,66.129,1410.7,1234.2,0.0,1200.0,obsend,1169.0,1234.2,1128.5,1034.7,dark,0.9,20210409
138,sv3,dark,dark,sv3dark,2,1810.5,210.095,4.926,1405.4,1491.2,0.0,1200.0,obsend,1412.2,1491.2,1428.0,1538.5,dark,0.9,20210409
29,sv3,dark,dark,sv3dark,2,1583.1,179.51,-0.079,1403.9,1392.0,0.0,1200.0,obsend,1307.3,1392.0,1321.4,1213.6,dark,0.9,20210409
382,sv3,dark,dark,sv3dark,1,997.3,252.518,34.619,1411.6,1279.1,0.0,1200.0,obsend,1211.0,1279.1,1172.0,1226.1,dark,0.9,20210409
274,sv3,dark,dark,sv3dark,2,1523.8,217.995,2.537,1403.9,1396.1,0.0,1200.0,obsend,1334.8,1396.1,1343.9,1403.7,dark,0.9,20210409
165,sv3,dark,dark,sv3dark,1,839.1,215.642,52.417,1415.3,1340.2,0.0,1200.0,obsend,1277.3,1340.2,1227.8,1394.7,dark,0.9,20210409
202,sv3,bright,bright,sv3bright,1,303.2,217.655,34.393,244.8,200.4,0.0,220.0,obsend,181.4,195.1,200.4,168.2,bright,0.9,20210410
410,sv3,dark,dark,sv3dark,1,987.3,269.447,65.985,1406.5,1431.9,0.0,1200.0,obsend,1362.6,1431.9,1306.4,1395.9,dark,0.9,20210410
329,sv3,dark,dark,sv3dark,1,878.8,240.934,43.365,1424.5,1291.5,0.0,1200.0,obsend,1246.2,1291.5,1201.4,1297.2,dark,0.9,20210410
391,sv3,bright,bright,sv3bright,1,246.1,252.376,34.563,254.1,228.6,0.0,220.0,obsend,213.8,221.9,228.6,205.9,bright,0.9,20210410
139,sv3,dark,dark,sv3dark,2,1298.7,209.93,5.098,1412.9,1346.2,0.0,1200.0,obsend,1303.2,1346.2,1321.1,1457.3,dark,0.9,20210410
337,sv3,bright,bright,sv3bright,1,232.9,240.895,43.491,246.1,232.9,0.0,220.0,obsend,219.5,226.7,232.9,185.0,bright,0.9,20210410
383,sv3,dark,dark,sv3dark,1,899.6,252.379,34.433,1419.1,1266.2,0.0,1200.0,obsend,1221.0,1266.2,1197.2,1493.2,dark,0.9,20210410
418,sv3,bright,bright,sv3bright,1,304.1,269.535,66.11,243.9,227.9,0.0,220.0,obsend,217.8,227.7,227.9,160.0,bright,0.9,20210410
84,sv3,dark,dark,sv3dark,1,855.5,190.141,61.763,1405.2,1291.6,0.0,1200.0,obsend,1264.1,1291.6,1223.5,1480.0,dark,0.9,20210410
166,sv3,dark,dark,sv3dark,1,892.8,215.401,52.604,1409.0,1206.9,0.0,1200.0,obsend,1160.8,1206.9,1129.2,1326.3,dark,0.9,20210410
112,sv3,dark,dark,sv3dark,1,1033.5,194.645,28.276,1405.5,1218.0,0.0,1200.0,obsend,1210.7,1218.0,1202.2,1907.9,dark,0.9,20210410
193,sv3,dark,dark,sv3dark,1,736.2,217.732,34.506,1415.7,1292.7,0.0,1200.0,obsend,1239.8,1292.7,1196.1,1354.4,dark,0.9,20210410
356,sv3,dark,dark,sv3dark,1,698.0,245.754,43.372,1406.2,1117.0,0.0,1200.0,obsend,1076.9,1117.0,1059.4,1207.9,dark,0.9,20210410
364,sv3,bright,bright,sv3bright,1,231.6,245.73,43.501,246.0,228.4,0.0,220.0,obsend,215.3,224.1,228.4,179.0,bright,0.9,20210410
220,sv3,dark,dark,sv3dark,1,1134.6,216.242,-0.495,1416.7,1354.4,0.0,1200.0,obsend,1294.6,1354.4,1279.5,1501.0,dark,0.9,20210410
302,sv3,dark,dark,sv3dark,1,862.0,242.599,54.897,1404.4,1324.0,0.0,1200.0,obsend,1286.0,1324.0,1245.0,1353.5,dark,0.9,20210410
41,sv3,bright,bright,sv3bright,1,341.1,179.719,-0.016,248.5,233.2,0.0,220.0,obsend,220.0,229.4,233.2,201.0,bright,0.9,20210410
282,sv3,bright,bright,sv3bright,1,427.8,218.124,2.524,243.9,259.8,0.0,220.0,obsend,243.3,256.2,259.8,223.7,bright,0.9,20210410
30,sv3,dark,dark,sv3dark,3,2428.5,179.719,-0.016,1412.6,1377.5,0.0,1200.0,obsend,1337.5,1377.5,1393.0,1672.8,dark,0.9,20210410
275,sv3,dark,dark,sv3dark,4,3376.3,218.006,2.318,1407.7,1273.4,0.0,1200.0,obsend,1227.1,1273.4,1268.5,1420.2,dark,0.9,20210410
248,sv3,dark,dark,sv3dark,1,1153.0,219.752,-0.71,1348.9,1303.8,0.0,1200.0,obsend,1247.3,1303.8,1235.2,1503.9,dark,0.9,20210410
4,sv3,dark,dark,sv3dark,1,1065.1,149.98,2.171,1415.1,1435.4,0.0,1200.0,obsend,1377.4,1435.4,1347.5,1670.1,dark,0.9,20210410
256,sv3,bright,bright,sv3bright,1,605.7,219.68,-0.602,246.2,224.0,0.0,220.0,obsend,208.7,218.5,224.0,212.5,bright,0.9,20210410
310,sv3,bright,bright,sv3bright,2,468.3,242.556,55.024,289.7,225.3,0.0,220.0,obsend,202.1,241.2,225.3,149.6,bright,0.9,20210410
428,sv3,backup,backup,sv3backup,1,561.3,270.025,66.02,62.9,74.5,0.0,30.0,obsend,63.1,63.9,69.4,49.4,backup,0.9,20210411
411,sv3,dark,dark,sv3dark,1,929.1,269.979,65.955,1408.2,1419.2,0.0,1200.0,obsend,1354.7,1419.2,1284.0,1127.7,dark,0.9,20210411
357,sv3,dark,dark,sv3dark,1,757.7,246.043,43.432,1410.7,1203.9,0.0,1200.0,obsend,1125.3,1203.9,1111.9,911.7,dark,0.9,20210411
185,sv3,backup,backup,sv3backup,1,771.2,215.615,52.598,60.8,59.5,0.0,30.0,obsend,45.2,46.8,50.0,46.7,backup,0.9,20210411
104,sv3,backup,backup,sv3backup,1,312.0,189.944,61.918,60.6,72.5,0.0,30.0,obsend,63.8,66.4,69.7,39.5,backup,0.9,20210411
384,sv3,dark,dark,sv3dark,1,825.6,252.64,34.468,1409.5,1124.7,0.0,1200.0,obsend,1086.9,1124.7,1078.4,1272.7,dark,0.9,20210411
51,sv3,backup,backup,sv3backup,2,951.9,179.53,-0.098,55.1,50.9,0.0,30.0,obsend,40.5,42.7,45.3,30.2,backup,0.9,20210411
365,sv3,bright,bright,sv3bright,1,262.7,245.925,43.335,253.2,217.8,0.0,220.0,obsend,204.6,213.3,217.8,155.1,bright,0.9,20210411
